Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
JPMorgan Chase,Twitter API,Twitter,"b'Software Engineer - Python Javascript - JPMorgan Chase Bank, N.A. - Houston, TX US   javascript  javascriptjobs'",b'nan',"b'Software Engineer - Python Javascript - JPMorgan Chase Bank, N.A. - Houston, TX US   javascript  javascriptjobs'",neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,b'Court Documents Reveal that  JPMorgan Chase Was Entangled in Another Giant Ponzi Scheme at the Same Time It Was Pro\xe2\x80\xa6',b'nan',b'Court Documents Reveal that  JPMorgan Chase Was Entangled in Another Giant Ponzi Scheme at the Same Time It Was Pro\xe2\x80\xa6',negative,0.02,0.1,0.88,negative,0.02,0.1,0.88,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'New  job  career opportunity in  London - JPMorgan Chase &amp; Co. -  Investment Stewardship Specialist, EMEA, Vice Pre\xe2\x80\xa6'",b'nan',"b'New  job  career opportunity in  London - JPMorgan Chase &amp; Co. -  Investment Stewardship Specialist, EMEA, Vice Pre\xe2\x80\xa6'",neutral,0.04,0.96,0.0,neutral,0.04,0.96,0.0,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'New job Private Client Banker- New Providence Branch - New Providence, NJ in New JerseyCompany : JPMorgan Chase Ba\xe2\x80\xa6'",b'nan',"b'New job Private Client Banker- New Providence Branch - New Providence, NJ in New JerseyCompany : JPMorgan Chase Ba\xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,b'Banking: \xe2\x80\x9cJPMorgan Stock: Banking On 10%+ Income Yield (NYSE:JPM).\xe2\x80\x9d  Economy  Banks  Money  business  market  News',b'nan',b'Banking: \xe2\x80\x9cJPMorgan Stock: Banking On 10%+ Income Yield (NYSE:JPM).\xe2\x80\x9d  Economy  Banks  Money  business  market  News',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'New job AWM Global Private Bank Compensation, Vice President in New JerseyCompany : JPMorgan Chase Bank, N.A.\xe2\x80\xa6'",b'nan',"b'New job AWM Global Private Bank Compensation, Vice President in New JerseyCompany : JPMorgan Chase Bank, N.A.\xe2\x80\xa6'",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b""What business does jpmorgan Chase have commenting on $gbtc when they don't let customers buy positions in  Crypto\xe2\x80\xa6""",b'nan',"b""What business does jpmorgan Chase have commenting on $gbtc when they don't let customers buy positions in  Crypto\xe2\x80\xa6""",negative,0.0,0.05,0.95,negative,0.0,0.05,0.95,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,b'jpmorgan Chase has acquired a 40% ownership in Brazilian full service digital bank C6 Bank through a strategic agr\xe2\x80\xa6',b'nan',b'jpmorgan Chase has acquired a 40% ownership in Brazilian full service digital bank C6 Bank through a strategic agr\xe2\x80\xa6',neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'Gautam  Adani is  seeking a  loan of about Rs 7,500 crore ($1  billion)  with  Barclays  Plc,  JPMorgan  Chase &amp;\xe2\x80\xa6'",b'nan',"b'Gautam  Adani is  seeking a  loan of about Rs 7,500 crore ($1  billion)  with  Barclays  Plc,  JPMorgan  Chase &amp;\xe2\x80\xa6'",neutral,0.0,0.98,0.02,neutral,0.0,0.98,0.02,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'Software Engineering - Data Analytics &amp; Machine Learning focused at JPMorgan Chase Bank, N.A. (Wilmington, DE)\xe2\x80\xa6'",b'nan',"b'Software Engineering - Data Analytics &amp; Machine Learning focused at JPMorgan Chase Bank, N.A. (Wilmington, DE)\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,b'JPMorgan Chase: Global Chip Demand is 10-30 Percent Higher Than Production Capacity   AI\xe2\x80\xa6',b'nan',b'JPMorgan Chase: Global Chip Demand is 10-30 Percent Higher Than Production Capacity   AI\xe2\x80\xa6',neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-08,Unknown,
JPMorgan Chase,Twitter API,Twitter,"b'JPMorgan Chase Bank, N.A. wants a Executive Writer- JPMorgan Wealth Management in Jersey City, NJ:'",b'nan',"b'JPMorgan Chase Bank, N.A. wants a Executive Writer- JPMorgan Wealth Management in Jersey City, NJ:'",neutral,0.18,0.81,0.01,neutral,0.18,0.81,0.01,True,English,,,2021-07-08,Unknown,
EuroCCP,Google API,https://www.prnewswire.co.uk/news-releases/cboe-global-markets-reports-june-2021-trading-volume-858260832.html,Cboe Global Markets Reports June 2021 Trading Volume,The revenue capture for EuroCCP Fee per Trade Cleared for the second quarter of 2021 is expected to be in line with the two-month average noted below.,The revenue capture for EuroCCP Fee per Trade Cleared for the second quarter of 2021 is expected to be in line with the two-month average noted below.,neutral,0.0,1.0,0.0,negative,0.0,0.03,0.97,True,English,['Cboe Global Markets'],"['Cboe Global Markets Reports', 'Trading Volume', 'June', 'revenue capture', 'EuroCCP Fee', 'second quarter', 'two-month average', 'Trade', 'line']",2021-07-06,prnewswire.co.uk,
EuroCCP,Google API,https://www.thetradenews.com/thought-leadership/a-new-way-forward-driving-innovation-in-european-equity-derivatives/,A new way forward: driving innovation in European equity ...,"These products will clear into Cboe's pan-European clearing house, EuroCCP, creating a market structure that will generate efficiencies at both the trading and ...","These products will clear into Cboe's pan-European clearing house, EuroCCP, creating a market structure that will generate efficiencies at both the trading and ...",neutral,0.17,0.82,0.01,neutral,0.01,0.99,0.0,True,English,"['Cboe', 'EuroCCP']","['new way', 'European equity', 'innovation', 'pan-European clearing house', 'market structure', 'products', 'Cboe', 'EuroCCP', 'efficiencies', 'trading']",2021-07-01,thetradenews.com,
LCH Ltd,Bing API,https://www.unionvilletimes.com/?p=48507,LCH celebrates Avon Grove grads who used Escalera program,"WEST GROVE – LCH Health and Community Services recently celebrated the graduation of ten Avon Grove High School seniors who participated in LCH’s Escalera program, a program championed by national Latino advocacy organization UnidosUS .","WEST GROVE – LCH Health and Community Services recently celebrated the graduation of ten Avon Grove High School seniors who participated in LCH’s Escalera program, a program championed by national Latino advocacy organization UnidosUS .",neutral,0.02,0.98,0.0,neutral,0.0,1.0,0.0,True,English,"['LCH', 'Avon Grove', 'LCH Health and Community Services', 'Avon Grove High School', 'LCH', 'UnidosUS']","['Avon Grove grads', 'Escalera program', 'LCH', 'ten Avon Grove High School seniors', 'national Latino advocacy organization UnidosUS', 'WEST GROVE', 'Community Services', 'LCH Health', 'Escalera program', 'graduation']",2021-06-30,unionvilletimes.com,LCH Ltd
Euroclear,Google API,https://www.reuters.com/business/finance/exclusive-chile-wins-euroclear-access-corporate-bond-market-2021-07-02/,EXCLUSIVE Chile wins Euroclear access for corporate bond ...,"Settlement forms the crucial, underlying plumbing of financial markets and in emerging economies especially Euroclear's system can be a key way to attract big- ...","Settlement forms the crucial, underlying plumbing of financial markets and in emerging economies especially Euroclear's system can be a key way to attract big- ...",neutral,0.06,0.94,0.0,neutral,0.21,0.78,0.01,True,English,"['Euroclear', 'Euroclear']","['EXCLUSIVE Chile', 'Euroclear access', 'corporate bond', 'underlying plumbing', 'financial markets', 'emerging economies', 'key way', 'Settlement', 'Euroclear', 'system']",2021-07-02,reuters.com,
Euroclear,Google API,https://www.globalcustodian.com/euroclear-opens-foreign-investor-access-to-chilean-corporate-bonds/,Euroclear opens foreign investor access to Chilean corporate ...,Euroclear has opened a new channel for foreign investors to access Chilean corporate debt through its Euroclearable link with the country. It is the latest ...,Euroclear has opened a new channel for foreign investors to access Chilean corporate debt through its Euroclearable link with the country. It is the latest ...,neutral,0.02,0.93,0.05,negative,0.01,0.25,0.74,True,English,"['Euroclear', 'Euroclear']","['foreign investor access', 'Chilean corporate', 'Euroclear', 'Chilean corporate debt', 'new channel', 'foreign investors', 'Euroclearable link', 'country']",2021-07-05,globalcustodian.com,
Euroclear,Google API,https://www.globalcustodian.com/citi-wins-fund-services-mandate-from-income-partners-in-hong-kong/,Citi wins fund services mandate from Income Partners in Hong ...,Euroclear opens foreign investor access to Chilean corporate bonds. The Brussels-based international CSD has opened new links with numerous emerging and ...,Euroclear opens foreign investor access to Chilean corporate bonds. The Brussels-based international CSD has opened new links with numerous emerging and ...,neutral,0.02,0.98,0.0,neutral,0.01,0.97,0.02,True,English,"['Citi', 'Income Partners', 'Euroclear', 'CSD']","['fund services mandate', 'Income Partners', 'Citi', 'Hong', 'The Brussels-based international CSD', 'foreign investor access', 'Chilean corporate bonds', 'new links', 'numerous emerging', 'Euroclear']",2021-07-05,globalcustodian.com,
Euroclear,Google API,"https://news.cision.com/cellink-ab/r/notice-of-extraordinary-general-meeting-of-cellink-ab--publ-,c3381459",Notice of Extraordinary General Meeting of CELLINK AB (publ),"firstly, be entered in the share register maintained by Euroclear Sweden AB no later than Thursday 29 July 2021 (for nominee-registered shares, also see ...","firstly, be entered in the share register maintained by Euroclear Sweden AB no later than Thursday 29 July 2021 (for nominee-registered shares, also see ...",neutral,0.47,0.51,0.02,neutral,0.03,0.91,0.06,True,English,"['CELLINK AB', 'Euroclear Sweden AB']","['Extraordinary General Meeting', 'CELLINK AB', 'Notice', 'Euroclear Sweden AB', 'share register', 'Thursday 29 July', 'nominee-registered shares']",,news.cision.com,
Euroclear,Google API,https://www.nasdaq.com/articles/japans-cbdc-to-get-a-clearer-picture-by-2022-says-government-official%3A-report-2021-07-05,Japan’s CBDC to Get a Clearer Picture by 2022 Says Government Official: Report,"Related: Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear. Murai said commercial banks would stand to benefit from a shift back ...","Related: Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear. Murai said commercial banks would stand to benefit from a shift back ...",neutral,0.01,0.97,0.02,negative,0.28,0.02,0.7,True,English,"['CBDC', 'Bank of France', 'BNP Paribas', 'Euroclear']","['Clearer Picture', 'Japan', 'CBDC', 'Government', 'Official', 'Report', '2022', 'Fifth CBDC Experiment', 'BNP Paribas', 'commercial banks', 'France', 'Euroclear', 'Murai', 'shift']",2021-07-05,nasdaq.com,
Euroclear,Google API,https://www.couriermail.com.au/news/queensland/central-queensland/terracom-refinances-as-blair-athol-sales-are-on-the-rise/news-story/cb44a2ca2a8d1378aabfbcce985b2fcc,Mining company refinances as Central Qld coal sales rise,"TerraCom Limited revealed that all bondholders unanimously approved an extension of the Euroclear Bond maturity date from June 30, 2021, to August 13.","TerraCom Limited revealed that all bondholders unanimously approved an extension of the Euroclear Bond maturity date from June 30, 2021, to August 13.",neutral,0.01,0.99,0.0,neutral,0.0,0.99,0.01,True,English,"['Central Qld', 'TerraCom Limited']","['Central Qld coal sales', 'Mining company', 'Euroclear Bond maturity date', 'TerraCom Limited', 'bondholders', 'extension', 'June', 'August']",2021-07-01,couriermail.com.au,
Euroclear,Google API,https://ledgerinsights.com/euronext-backed-liquidshare-adopts-daml-for-smart-contracts/,Euronext-backed Liquidshare adopts Daml for smart contracts,"Liquidshare is backed by Societe Generale, BNP Paribas, Euronext and Euroclear, amongst others. When it was founded in 2017, it started with a post-trade ...","Liquidshare is backed by Societe Generale, BNP Paribas, Euronext and Euroclear, amongst others. When it was founded in 2017, it started with a post-trade ...",neutral,0.41,0.58,0.01,neutral,0.01,0.98,0.01,True,English,"['Euronext', 'Liquidshare', 'Liquidshare', 'Societe Generale', 'BNP Paribas', 'Euronext', 'Euroclear']","['Euronext-backed Liquidshare', 'smart contracts', 'Daml', 'Societe Generale', 'BNP Paribas', 'Liquidshare', 'Euronext', 'Euroclear', 'others', 'post-trade']",2021-07-01,ledgerinsights.com,
Euroclear,Google API,https://www.globalcustodian.com/network-managers-rethink-playbook-for-switching-sub-custody-providers/,Network managers rethink playbook for switching sub-custody ...,Euroclear leads test with custodians and French central bank on CBDC settlement. The test gives Euroclear a broad understanding into the running of an entire ...,Euroclear leads test with custodians and French central bank on CBDC settlement. The test gives Euroclear a broad understanding into the running of an entire ...,neutral,0.01,0.97,0.02,neutral,0.03,0.96,0.01,True,English,"['Euroclear', 'French central bank', 'Euroclear']","['Network managers', 'playbook', 'sub-custody', 'central bank', 'CBDC settlement', 'broad understanding', 'Euroclear', 'test', 'custodians', 'French', 'running', 'entire ...']",2021-07-02,globalcustodian.com,
Euroclear,Google API,https://www.intelligentcio.com/eu/2021/07/07/netskope-achieves-uk-national-cybersecurity-centres-cyber-essentials-certification/,Netskope achieves UK NCSC's 'Cyber Essentials' certification ...,"Netskope serves customers across the UK, including Sainsbury's, accountancy firm BDO and Euroclear, the company that underpins the London Stock ...","Netskope serves customers across the UK, including Sainsbury's, accountancy firm BDO and Euroclear, the company that underpins the London Stock ...",neutral,0.05,0.94,0.01,neutral,0.01,0.99,0.0,True,English,"['Netskope', 'NCSC', 'Netskope', 'Sainsbury', 'BDO', 'Euroclear']","[""Cyber Essentials' certification"", 'Netskope', 'UK', 'NCSC', 'accountancy firm', 'London Stock', 'Netskope', 'customers', 'UK', 'Sainsbury', 'BDO', 'Euroclear', 'company']",2021-07-07,intelligentcio.com,
Euroclear,PyNews API,https://www.reuters.com/business/finance/exclusive-chile-wins-euroclear-access-corporate-bond-market-2021-07-02/,EXCLUSIVE Chile wins Euroclear access for corporate bond market - Reuters,Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's international investor platform.,"Men walk through the financial district next to Santiago's stock exchange, August 25, 2014. REUTERS/Ivan Alvarado/FilesLONDON, July 2 (Reuters) - Chile has sealed a long-awaited deal with Europe's bi… [+2525 chars]",neutral,0.01,0.99,0.0,neutral,0.0,0.99,0.01,True,English,"['Reuters', 'REUTERS', 'Reuters']","['corporate bond market', 'Chile wins', 'Euroclear access', 'EXCLUSIVE', 'Reuters', 'financial district', 'stock exchange', 'Ivan Alvarado', 'Men', 'Santiago', 'REUTERS', 'FilesLONDON', 'Chile', 'deal', 'Europe', 'bi', '2525 chars']",2021-07-02,reuters.com,
