Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Citigroup,Google API,https://www.reuters.com/world/middle-east/citis-corporate-investment-banking-revenue-saudi-nearly-tripled-exec-2021-07-01/,Citi's corporate and investment banking revenue from Saudi ...,"""Citigroup's corporate and investment banking revenues from Saudi Arabia have nearly tripled"" since the bank obtained its CMA License, Shaikh said. ​ He did ...","""Citigroup's corporate and investment banking revenues from Saudi Arabia have nearly tripled"" since the bank obtained its CMA License, Shaikh said. ​ He did ...",neutral,0.1,0.89,0.01,neutral,0.08,0.9,0.02,True,English,,,2021-07-02,reuters.com,Citigroup
Citigroup,Google API,https://www.fnlondon.com/articles/citigroup-names-new-iberian-investment-bank-bosses-in-latest-shake-up-20210702,Citigroup names new Iberian investment bank bosses in latest ...,,Citigroup names new Iberian investment bank bosses in latest ...,neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,,,2021-07-03,fnlondon.com,Citigroup
Citigroup,Google API,https://www.thetimes.co.uk/article/parents-should-use-me-as-an-example-says-citigroup-boss-jane-fraser-dn3m87jj5,"Parents should use me as an example, says Citigroup boss ...",,"Parents should use me as an example, says Citigroup boss ...",neutral,0.12,0.83,0.05,neutral,0.12,0.83,0.05,True,English,,,2021-07-02,thetimes.co.uk,Citigroup
Citigroup,Google API,https://www.fnlondon.com/articles/trading-places-all-change-at-citigroup-and-promotions-at-ubs-20210702,Trading Places: All change at Citigroup and promotions at UBS,,Trading Places: All change at Citigroup and promotions at UBS,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-03,fnlondon.com,Citigroup
Citigroup,PyNews API,https://www.reuters.com/business/citigroup-raise-base-pay-junior-bankers-memo-2021-07-02/,Citigroup to raise base pay for junior bankers - memo - Reuters,"Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media reports of a similar move by rival JPMorgan Ch…","Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media reports of a similar move by rival JPMorgan Ch…",neutral,0.01,0.98,0.01,neutral,0.03,0.89,0.08,True,English,,,2021-07-02,reuters.com,Citigroup
Citigroup,PyNews API,https://www.reuters.com/world/middle-east/citis-corporate-investment-banking-revenue-saudi-nearly-tripled-exec-2021-07-01/,Citi's corporate and investment banking revenue from Saudi nearly tripled-exec - Reuters,"Citigroup's <a href="""" target=""_blank"">(C.N)</a> corporate and investment banking revenue for its Saudi Arabia business has ""nearly tripled"" since returning to the kingdom in 2018, a senior executive said on Thursday.","Citigroup's <a href="""" target=""_blank"">(C.N)</a> corporate and investment banking revenue for its Saudi Arabia business has ""nearly tripled"" since returning to the kingdom in 2018, a senior executive said on Thursday.",neutral,0.02,0.97,0.01,neutral,0.03,0.96,0.01,True,English,,,2021-07-02,reuters.com,Citigroup
Citigroup,PyNews API,https://www.forbes.com/sites/investor/2021/07/06/how-to-trade-citigroup-jpmorgan-chase-bofa-and-wells-fargo/,"How To Trade Citigroup, JPMorgan Chase, BofA And Wells Fargo","Here are trading strategies for four ""too big to fail"" banks.","gettygettyThe four banks considered too big to failBank of America (BAC), Citigroup (C), JP Morgan Chase (JPM) and Wells Fargo (WFC)had been on the rise since June 18. This came to an end on June… [+2848 chars]",neutral,0.02,0.97,0.01,negative,0.01,0.01,0.98,True,English,,,2021-07-02,forbes.com,Citigroup
Citigroup,Bing API,https://markets.businessinsider.com/news/stocks/top-stock-reports-for-salesforce--thermo-fisher-&-royal-dutch-shell-10306753,"Top Stock Reports for salesforce, Thermo Fisher & Royal Dutch Shell","(You can read the full research report on Royal Dutch Shell here >>>)Other noteworthy reports we are featuring today include NextEra Energy (NEE), Citigroup (C) and Starbucks (SBUX).Zacks Names ...","(You can read the full research report on Royal Dutch Shell here >>>)Other noteworthy reports we are featuring today include NextEra Energy (NEE), Citigroup (C) and Starbucks (SBUX).Zacks Names ...",neutral,0.01,0.99,0.0,neutral,0.32,0.66,0.02,True,English,,,2021-07-07,markets.businessinsider.com,Citigroup
Citigroup,Bing API,https://www.cmcmarkets.com/en-gb/news-and-analysis/how-will-the-us-banks-share-prices-fare-during-earning-season,How will the US banks’ share prices fare during earning season?,"Profits are expected to come in at $9.35 a share. Wednesday: Citigroup had a decent start to its new financial year, posting profits of $3.62 a share in Q1, though revenues were softer at $19.3bn. The main headline however was that Citigroup announced ...","Profits are expected to come in at $9.35 a share. Wednesday: Citigroup had a decent start to its new financial year, posting profits of $3.62 a share in Q1, though revenues were softer at $19.3bn. The main headline however was that Citigroup announced ...",neutral,0.02,0.96,0.02,mixed,0.32,0.29,0.39,True,English,,,2021-07-07,cmcmarkets.com,Citigroup
Citigroup,Bing API,http://www.proactiveinvestors.co.uk/companies/news/954260/hydrogen-shares-have-found-a-base-says-citigroup-954260.html,"Hydrogen shares have found a base, says Citigroup","European hydrogen shares have ""found a base"", says Citigroup after being hit by factors such as thematic-driven outflows, a lack of fresh policy catalysts and good old-fashioned profit-taking after their strong gains last year. Electrolyser companies ...","European hydrogen shares have ""found a base"", says Citigroup after being hit by factors such as thematic-driven outflows, a lack of fresh policy catalysts and good old-fashioned profit-taking after their strong gains last year. Electrolyser companies ...",neutral,0.01,0.98,0.01,positive,0.79,0.01,0.2,True,English,,,2021-07-07,proactiveinvestors.co.uk,Citigroup
Citigroup,Bing API,https://www.channelbiz.co.uk/press-release/membership-collective-group-inc-announces-launch-of-initial-public-offering/,"Membership Collective Group, INC. Announces Launch of Initial Public Offering","Goldman Sachs & Co. LLC and HSBC will be joint book runners. Citigroup, William Blair and Loop Capital Markets will serve as co-managers. The proposed offering in the U.S. will be made only by means of a prospectus. Copies of the preliminary prospectus ...","Goldman Sachs & Co. LLC and HSBC will be joint book runners. Citigroup, William Blair and Loop Capital Markets will serve as co-managers. The proposed offering in the U.S. will be made only by means of a prospectus. Copies of the preliminary prospectus ...",neutral,0.02,0.97,0.01,neutral,0.02,0.92,0.06,True,English,,,2021-07-07,channelbiz.co.uk,Citigroup
Citigroup,Twitter API,Twitter,"3. $C (Citigroup): Lying at the 68 support level, low P/B ratio could be a catalyst for this stock4. $00175.HK (G…",,"3. $C (Citigroup): Lying at the 68 support level, low P/B ratio could be a catalyst for this stock4. $00175.HK (G…",negative,0.03,0.11,0.86,negative,0.03,0.11,0.86,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,"JPMorgan and Goldman are calling employees back to the office. Rivals like Citigroup are touting their flexibility,…",,"JPMorgan and Goldman are calling employees back to the office. Rivals like Citigroup are touting their flexibility,…",positive,0.66,0.07,0.27,positive,0.66,0.07,0.27,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,Citi wealth management division adds digital assets groupCitigroup has joined the growing number of wealth manage…,,Citi wealth management division adds digital assets groupCitigroup has joined the growing number of wealth manage…,positive,0.52,0.48,0.0,positive,0.52,0.48,0.0,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,"Citigroup, one of the world’s largest universal banks, continues to rethink its corporate strategy in three areas –…",,"Citigroup, one of the world’s largest universal banks, continues to rethink its corporate strategy in three areas –…",neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,"How To Trade Citigroup, JPMorgan Chase, BofA And Wells Fargo   Investing  investing  Money  money  Investing",,"How To Trade Citigroup, JPMorgan Chase, BofA And Wells Fargo   Investing  investing  Money  money  Investing",neutral,0.07,0.84,0.09,neutral,0.07,0.84,0.09,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,$C:New Insider Filing on CITIGROUP INC'sDirectorSUSAN LESLIE IRELAND:,,$C:New Insider Filing on CITIGROUP INC'sDirectorSUSAN LESLIE IRELAND:,neutral,0.23,0.77,0.0,neutral,0.23,0.77,0.0,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,Report: Citigroup steps up hiring across Africa,,Report: Citigroup steps up hiring across Africa,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,Citigroup
Citigroup,Twitter API,Twitter,Citigroup could add close to 100 new employees across Africa as it eyes the region's bonds top spot…,,Citigroup could add close to 100 new employees across Africa as it eyes the region's bonds top spot…,neutral,0.03,0.94,0.03,neutral,0.03,0.94,0.03,True,English,,,2021-07-07,Unknown,Citigroup
Bank of New York Mellon,Google API,https://seekingalpha.com/article/4436771-bank-of-new-york-mellon-a-reasonable-buy-opportunity,Bank Of New York Mellon: A Reasonable Buy Opportunity,I decided to run the latest numbers for BNY Mellon through my structured financial analysis. I find the wide range in analysts' EPS estimates suggests a degree of ...,I decided to run the latest numbers for BNY Mellon through my structured financial analysis. I find the wide range in analysts' EPS estimates suggests a degree of ...,positive,0.97,0.02,0.01,neutral,0.01,0.93,0.06,True,English,,,2021-07-01,seekingalpha.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.fool.com/investing/2021/06/30/3-banks-should-outperform-during-severe-recession/,3 Banks That Should Outperform During a Severe Recession,"But if you are looking to get some exposure to the banking sector and want the safest picks, then these bank stocks may be for you. 1. Bank of New York Mellon.","But if you are looking to get some exposure to the banking sector and want the safest picks, then these bank stocks may be for you. 1. Bank of New York Mellon.",negative,0.0,0.01,0.99,positive,0.97,0.03,0.0,True,English,,,2021-07-01,fool.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.marketwatch.com/story/bank-of-new-york-mellon-corp-stock-falls-friday-underperforms-market-01625258439-865a15e43923,"Bank of New York Mellon Corp. stock falls Friday, underperforms market","Bank of New York Mellon Corp. closed $1.66 below its 52-week high ($52.90), which the company reached on June 1st. The stock demonstrated a mixed ...","Bank of New York Mellon Corp. closed $1.66 below its 52-week high ($52.90), which the company reached on June 1st. The stock demonstrated a mixed ...",negative,0.0,0.05,0.95,neutral,0.0,0.99,0.01,True,English,,,2021-07-03,marketwatch.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.marketwatch.com/story/bank-of-new-york-mellon-corp-stock-rises-thursday-still-underperforms-market-01625172039-007f15271f13,"Bank of New York Mellon Corp. stock rises Thursday, still underperforms market","Bank of New York Mellon Corp. closed $1.47 short of its 52-week high ($52.90), which the company achieved on June 1st. The stock demonstrated a mixed ...","Bank of New York Mellon Corp. closed $1.47 short of its 52-week high ($52.90), which the company achieved on June 1st. The stock demonstrated a mixed ...",negative,0.0,0.02,0.98,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,marketwatch.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.marketbeat.com/instant-alerts/nyse-bk-a-buy-or-sell-right-now-2021-07/,"The Bank of New York Mellon's (BK) ""Hold"" Rating Reiterated at Evercore ISI","The Bank of New York Mellon (NYSE:BK)'s stock had its ""hold"" rating reaffirmed by stock analysts at Evercore ISI in a research note issued on Friday, TipRanks ...","The Bank of New York Mellon (NYSE:BK)'s stock had its ""hold"" rating reaffirmed by stock analysts at Evercore ISI in a research note issued on Friday, TipRanks ...",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-07-06,marketbeat.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.marketwatch.com/story/bank-of-new-york-mellon-corp-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01625085638-4eeddc5a99a2,Bank of New York Mellon Corp. stock underperforms Wednesday when compared to competitors despite daily gains,"Bank of New York Mellon Corp. stock underperforms Wednesday when compared to competitors despite daily gains. Published: June 30, 2021 at 4:40 p.m. ET.","Bank of New York Mellon Corp. stock underperforms Wednesday when compared to competitors despite daily gains. Published: June 30, 2021 at 4:40 p.m. ET.",negative,0.25,0.19,0.56,negative,0.25,0.19,0.56,True,English,,,2021-07-01,marketwatch.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.businesswire.com/news/home/20210701005407/en/Bank-of-New-York-Mellon-UK-Regulatory-Announcement-Early-Repurchase-s,Bank of New York Mellon UK Regulatory Announcement ...,"Bank of New York Mellon. Bank of New York Mellon. More News RSS feed for Bank of New York Mellon. July 02, 2021. Bank of New York Mellon UK Regulatory ...","Bank of New York Mellon. Bank of New York Mellon. More News RSS feed for Bank of New York Mellon. July 02, 2021. Bank of New York Mellon UK Regulatory ...",neutral,0.0,1.0,0.0,neutral,0.02,0.97,0.01,True,English,,,2021-07-02,businesswire.com,Bank of New York Mellon
Bank of New York Mellon,Google API,https://www.bondbuyer.com/news/ice-miller-picks-up-bny-mellon-arbitrage-rebate-compliance-specialists,Ice Miller picks up BNY Mellon arbitrage rebate compliance ...,"The team comes from Bank of New York Mellon and includes Samantha Duke, who joins the firm as a senior rebate manager. The others are Kristen Kalinowski, ...","The team comes from Bank of New York Mellon and includes Samantha Duke, who joins the firm as a senior rebate manager. The others are Kristen Kalinowski, ...",neutral,0.06,0.93,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-01,bondbuyer.com,Bank of New York Mellon
Bank of New York Mellon,PyNews API,https://www.fool.com/investing/2021/06/30/big-banks-dividend-increases-winners-and-losers/,Big Banks Launch a Flurry of Dividend Increases: Here Are the Winners and Losers,"Following successful stress testing, banks will have much more autonomy to return capital to shareholders.","Everyone knew the dividend increases were coming, and the big banks did not disappoint.After roughly a year of limitations on capital distributions, the Federal Reserve announced last week that all… [+5347 chars]",negative,0.0,0.02,0.98,positive,0.96,0.01,0.03,True,English,,,2021-07-01,fool.com,Bank of New York Mellon
Bank of New York Mellon,PyNews API,https://finance.yahoo.com/news/bny-mellon-investing-unit-remains-112323998.html,BNY Mellon Investing Unit Remains Skeptical of Accepting Crypto,"Insight Investment, the asset management unit of BNY Mellon, remains skeptical of bitcoin, even as the investment bank now provides crypto services.","Insight Investment, the asset management unit of BNY Mellon, remains skeptical of bitcoin, even as the investment bank now provides crypto services.Since February, New York-based investment bank BN… [+1935 chars]",negative,0.01,0.17,0.82,neutral,0.13,0.8,0.07,True,English,,,2021-07-01,finance.yahoo.com,Bank of New York Mellon
Bank of New York Mellon,Bing API,https://www.seattlepi.com/news/article/Asian-stocks-follow-Wall-St-lower-on-weak-US-16297577.php,Asian stocks follow Wall St lower on weak US services data,"The “disappointing drop” suggests the U.S.recovery “is not immune” to global pockets of resurgence of the coronavirus, said Mizuho Bank in a report ... Also Tuesday, Didi shares dropped 19.6% in New York. That follows a 5% drop on Friday after ...","The “disappointing drop” suggests the U.S.recovery “is not immune” to global pockets of resurgence of the coronavirus, said Mizuho Bank in a report ... Also Tuesday, Didi shares dropped 19.6% in New York. That follows a 5% drop on Friday after ...",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,seattlepi.com,Bank of New York Mellon
