Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Bank of America,1,Google API,https://abc7news.com/bofa-edd-debit-card-bankofamerica-fraud-news-california-unemployment/10854177/,EXCLUSIVE: Bank of America wants out of California EDD unemployment benefits contract as soon as possible,"It means Bank of America will continue delivering unemployment benefits on EDD debit cards for up to two more years despite rampant fraud, frozen accounts and ...","It means Bank of America will continue delivering unemployment benefits on EDD debit cards for up to two more years despite rampant fraud, frozen accounts and ...",neutral,0.28,0.67,0.05,negative,0.0,0.0,1.0,True,English,,,2021-07-03,abc7news.com,LCH Ltd
Bank of America,1,Google API,https://www.businesswire.com/news/home/20210629005697/en/Galen-Rupp-and-Sara-Hall-Headline-43rd-Annual-Bank-of-America-Chicago-Marathon-Elite-Field,Galen Rupp and Sara Hall Headline 43rd Annual Bank of ...,"Galen Rupp and Sara Hall Headline 43rd Annual Bank of America Chicago Marathon Elite Field. Rupp Vies for His Second Victory in Chicago, While Hall Seeks to ...","Galen Rupp and Sara Hall Headline 43rd Annual Bank of America Chicago Marathon Elite Field. Rupp Vies for His Second Victory in Chicago, While Hall Seeks to ...",neutral,0.01,0.98,0.01,positive,0.82,0.17,0.01,True,English,,,2021-06-29,businesswire.com,LCH Ltd
Bank of America,1,Google API,https://thefintechtimes.com/bank-of-america-remains-true-to-racial-equality-with-4-2-million-career-development-grant/,Bank of America Remains True To Racial Equality With $4.2 ...,It is reported that Bank of America has announced a partnership between longtime bank partners NPower and Urban Alliance; a union powered by a $4.2 million ...,It is reported that Bank of America has announced a partnership between longtime bank partners NPower and Urban Alliance; a union powered by a $4.2 million ...,neutral,0.03,0.62,0.35,neutral,0.0,1.0,0.0,True,English,,,2021-06-29,thefintechtimes.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/article/us-bank-of-america-dividend-idUSKCN2E42EL,Bank of America increases quarterly dividend by 17% - Reuters,"Bank of America Corp said on Monday it expects to increase quarterly stock dividend by 17% to 21 cents per share, beginning in the third quarter of 2021.","By Reuters StaffFILE PHOTO: A Bank of America logo is pictured in the Manhattan borough of New York City, New York, U.S., January 30, 2019. REUTERS/Carlo Allegri/File Photo(Reuters) - Bank of Ame… [+141 chars]",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-28,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/article/usa-banks-capital-idUSL3N2OA49D,"UPDATE 1-Morgan Stanley, JPMorgan, Bank of America hike shareholder payouts - Reuters","Morgan Stanley, JPMorgan Chase & Co and Bank of America Corp. said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health following their annual ""stress tests"" last week.","By Reuters Staff(Changes slug to combine, add details on dividend increases by JPMorgan, Bank of America, Morgan Stanley)June 28 (Reuters) - Morgan Stanley, JPMorgan Chase &amp; Co and Bank of Am… [+1087 chars]",neutral,0.0,1.0,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/video/watch/idOVEJGLVUZ,Big banks boost payouts - Reuters.com,"Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs and Wells Fargo said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health following their annual ""stress tests"" last week. Fred Katayama repor…","Posted Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs and Wells Fargo said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health… [+71 chars]",positive,0.66,0.33,0.01,positive,0.53,0.45,0.02,True,English,,,2021-06-29,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/article/swiss-wealth-idUSL5N2OB1J7,UBP buys Banco Comercial Português's Swiss private bank - Reuters,"Union Bancaire Privée (UBP) has agreed to buy Banco Comercial Português SA's Swiss private bank, the partners said on Tuesday, without giving financial terms for the deal.","By Reuters StaffZURICH, June 29 (Reuters) - Union Bancaire Privée (UBP) has agreed to buy Banco Comercial Português SAs Swiss private bank, the partners said on Tuesday, without giving financial te… [+808 chars]",neutral,0.01,0.97,0.02,neutral,0.02,0.84,0.14,True,English,,,2021-06-29,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/article/us-swiss-wealth-idUSKCN2E50VN,UBP buys Banco Comercial Português's Swiss private bank - Reuters,"Union Bancaire Privée (UBP) has agreed to buy Banco Comercial Português SA's Swiss private bank, the partners said on Tuesday, without giving financial terms for the deal.","By Reuters StaffThe logo of Union Bancaire Privee (UBP) bank is seen at a branch office in Zurich, Switzerland September 24, 2020. REUTERS/Arnd Wiegmann/FilesZURICH (Reuters) - Union Bancaire Pri… [+885 chars]",neutral,0.01,0.97,0.02,neutral,0.0,1.0,0.0,True,English,,,2021-06-29,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/business/finance/delivery-app-rappi-partners-with-visa-launch-credit-cards-brazil-2021-07-02/,Delivery app Rappi partners with Visa to launch credit cards in Brazil - Reuters,"SoftBank-backed <a href="""" target=""_blank"">(9984.T)</a> delivery app Rappi is launching credit cards for its users in Brazil, expanding its financial products portfolio as competition in the payments sector heats up in …","SAO PAULO, July 1 (Reuters) - SoftBank-backed (9984.T) delivery app Rappi is launching credit cards for its users in Brazil, expanding its financial products portfolio as competition in the payments … [+1656 chars]",neutral,0.01,0.82,0.17,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.businessinsider.com/inflation-outlook-bank-of-england-debate-central-banks-economic-growth-2021-7,The Bank of England's inflation debate has spilled into the open as the chief economist and governor clash,"The BoE's chief economist warned of a dangerous rise in inflation. A day later, the Bank's governor told people not to overreact to price rises.",Central bankers usually prize consensus. But a rift about inflation at the Bank of England has spilled into public view.,,,,,,,,,,,,,,,
The Bank's departing chief economist Andy Haldane used his final speech in th… [+2775 chars],negative,0.03,0.4,0.57,mixed,0.3,0.25,0.45,True,English,,,2021-07-01,businessinsider.com,LCH Ltd,,,,,,
Bank of America,1,PyNews API,https://www.reuters.com/world/americas/latam-central-banks-look-past-covid-inflation-phantoms-loom-2021-07-02/,Analysis: Latam central banks look past COVID as inflation phantoms loom - Reuters,"Latin America's central banks have become more hawkish as the region's inflationary ghosts rattle their chains, with a recent pivot by the U.S. Federal Reserve further boosting market expectations of tighter monetary policies.","A general view of Brazil's Central Bank during the coronavirus disease (COVID-19) outbreak in downtown Brasilia, Brazil, March 20, 2020. REUTERS/Adriano Machado/File PhotoMEXICO CITY/NEW YORK, July 2… [+5504 chars]",neutral,0.01,0.97,0.02,neutral,0.0,0.78,0.22,True,English,,,2021-07-02,reuters.com,LCH Ltd
Bank of America,1,PyNews API,https://www.reuters.com/business/finance/ghosts-taper-tantrum-haunt-emfx-stir-volatility-memories-2021-07-02/,"Ghosts of taper tantrum to haunt EMFX, stir volatility memories - Reuters","Volatility risks in coming months are high on the radar of emerging market currency investors still familiar with past Fed tightening, a Reuters poll of strategists found, but commodity prices are offering support amid slow vaccination rates.","A worker prepares bundles of rupiah bank notes in Bank Mandiri in Jakarta July 9, 2013. REUTERS/Supri/File PhotoBENGALURU/JOHANNESBURG, July 2 (Reuters) - Volatility risks in coming months are high o… [+4197 chars]",negative,0.0,0.12,0.88,neutral,0.0,0.75,0.25,True,English,,,2021-07-02,reuters.com,LCH Ltd
Bank of America,1,Bing API,https://fr.finance.yahoo.com/news/analysis-latam-central-banks-look-061359448.html,Analysis: Latam central banks look past COVID as inflation phantoms loom,"Latin America's central banks have become more hawkish as the region's inflationary ghosts rattle their chains, with a recent pivot by the U.S. Federal Reserve further boosting market expectations of","Latin America's central banks have become more hawkish as the region's inflationary ghosts rattle their chains, with a recent pivot by the U.S. Federal Reserve further boosting market expectations of",neutral,0.02,0.94,0.04,negative,0.05,0.2,0.75,True,English,,,2021-07-02,fr.finance.yahoo.com,LCH Ltd
Bank of America,1,Twitter,Twitter,"Bank of America is reporting that consumer spending is up compared to 2019, with all sectors except travel reportin…",,"Bank of America is reporting that consumer spending is up compared to 2019, with all sectors except travel reportin…",neutral,0.01,0.56,0.43,neutral,0.01,0.56,0.43,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,"I'm at Bank of America in New York, NY",,"I'm at Bank of America in New York, NY",neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,"NickWaranoff ah yes, only bank of america and chase bank is allowed to ""steal"" money i guess",,"NickWaranoff ah yes, only bank of america and chase bank is allowed to ""steal"" money i guess",negative,0.01,0.04,0.95,negative,0.01,0.04,0.95,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,RealVision Jefferson opposed the First Bank of the United States Alexander Hamilton pushed to create. America didn…,,RealVision Jefferson opposed the First Bank of the United States Alexander Hamilton pushed to create. America didn…,negative,0.07,0.33,0.6,negative,0.07,0.33,0.6,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,"Kansas Food Bank receives $70,000 grant from Bank of America to deliver food through its mobile food bank.  KFDI…",,"Kansas Food Bank receives $70,000 grant from Bank of America to deliver food through its mobile food bank.  KFDI…",neutral,0.07,0.89,0.04,neutral,0.07,0.89,0.04,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Loo…,,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Loo…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,LedyardNFLDraft Ya Bank of America? I’d like to take out a loan…….😬😳,,LedyardNFLDraft Ya Bank of America? I’d like to take out a loan…….😬😳,positive,0.96,0.02,0.02,positive,0.96,0.02,0.02,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,"mcsquared34 Once you know why, how and where the Federal Reserve Bank was formed, how it really works and who real…",,"mcsquared34 Once you know why, how and where the Federal Reserve Bank was formed, how it really works and who real…",positive,0.53,0.32,0.15,positive,0.53,0.32,0.15,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,"America has become a River that has only bank…We have the bank of “perceived” liberty, which is quickly eroding a…",,"America has become a River that has only bank…We have the bank of “perceived” liberty, which is quickly eroding a…",positive,0.62,0.27,0.11,positive,0.62,0.27,0.11,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,"Private parks, Minneapolis. Bank of America City Steps.",,"Private parks, Minneapolis. Bank of America City Steps.",neutral,0.06,0.93,0.01,neutral,0.06,0.93,0.01,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,realmilf1uv3r she says as if i dont only have £20 in my bank and as if i can even get into america bc of fucking covid,,realmilf1uv3r she says as if i dont only have £20 in my bank and as if i can even get into america bc of fucking covid,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,We take personal ownership for achieving the bank’s mission of becoming the most recommended financial provider in…,,We take personal ownership for achieving the bank’s mission of becoming the most recommended financial provider in…,positive,0.73,0.26,0.01,positive,0.73,0.26,0.01,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,fukuburger I might have to eat a burger on a home depot bucket in a Bank of America parking to celebrate,,fukuburger I might have to eat a burger on a home depot bucket in a Bank of America parking to celebrate,neutral,0.07,0.87,0.06,neutral,0.07,0.87,0.06,True,English,,,2021-07-04,Unknown,LCH Ltd
Bank of America,1,Twitter,Twitter,Tips and Resources for Small Businesses on Road to Recovery   sponsored  BankofAmerica,,Tips and Resources for Small Businesses on Road to Recovery   sponsored  BankofAmerica,neutral,0.04,0.94,0.02,neutral,0.04,0.94,0.02,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Google API,https://www.reuters.com/business/finance/barclays-moves-investment-bank-into-its-london-headquarters-2021-06-30/,Barclays to move investment bank staff into London HQ,To exit investment bank office building by 2022 · Banks worldwide shrink real estate footprints · Barclays consolidating 'campus' sites globally.,To exit investment bank office building by 2022 · Banks worldwide shrink real estate footprints · Barclays consolidating 'campus' sites globally.,neutral,0.02,0.97,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,reuters.com,LCH Ltd
Barclays,2,Google API,https://finance.yahoo.com/news/barclays-moves-investment-bank-london-074713949.html,Barclays moves investment bank into its London headquarters,"LONDON, June 30 (Reuters) - Britain' Barclays will move its staff from across Canary Wharf into its headquarters in the London financial district, the bank said on ...","LONDON, June 30 (Reuters) - Britain' Barclays will move its staff from across Canary Wharf into its headquarters in the London financial district, the bank said on ...",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,finance.yahoo.com,LCH Ltd
Barclays,2,Google API,https://www.moneysavingexpert.com/news/2021/06/thousands-barclays-blue-rewards-customers-receive-refunds-due-to/,Barclays compensates thousands of Blue Rewards customers after underpaying monthly cashback - and some have...,"Barclays is compensating thousands of Blue Rewards loyalty customers after discovering some had been underpaid monthly cashback perks, ...","Barclays is compensating thousands of Blue Rewards loyalty customers after discovering some had been underpaid monthly cashback perks, ...",positive,0.57,0.34,0.09,negative,0.08,0.04,0.88,True,English,,,2021-06-29,moneysavingexpert.com,LCH Ltd
Barclays,2,Google API,https://www.efinancialcareers.com/news/2021/06/barclays-salary-increase,Barclays follows JPMorgan with salary increase as dominos fall,Barclays is following JPMorgan and increasing salaries for its investment bankers. The Litquidity Instagram account reported this afternoon that Barclays is ...,Barclays is following JPMorgan and increasing salaries for its investment bankers. The Litquidity Instagram account reported this afternoon that Barclays is ...,neutral,0.01,0.98,0.01,neutral,0.18,0.79,0.03,True,English,,,2021-06-30,efinancialcareers.com,LCH Ltd
